S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82
35.595116,34.446434,22.463257,23.50551,27.198238,22.94316,26.697111,29.530327,35.11687,28.506304,31.270782,27.036654,29.588823,40.783634,40.118004,24.592354,27.755615,27.956718,27.71451,26.436512,31.82177,38.190796,24.015007,14.721357,28.47321,25.48455,26.613382,37.25415,31.55436,24.73047,21.305992,25.071484,30.260801,26.608137,34.675472,35.796425,25.263008,23.659912,29.753304,29.254107,28.969564,36.787964,37.162987,19.912743,26.311644,25.321417,28.324812,26.24111,38.538334,38.786655,24.424183,26.65488,25.826378,22.24256,20.5834,38.614338,40.823624,35.40488,27.03939,28.469486,25.87234,34.02372,42.649124,38.20353,21.01821,30.417486,28.747261,31.745823,28.391542,37.13809,36.11307,19.086626,30.192057,29.00085,30.182709,28.839005,33.65414,33.763687,25.815851,28.925802,28.6673,29.87826,30.440325
25.850597,21.689798,18.541088,14.416197,14.796891,22.531887,23.531527,23.533966,22.895174,17.515022,14.117747,18.920244,17.730589,29.774729,22.840204,20.450836,19.546844,15.701466,11.766824,26.071157,25.910921,30.330347,22.439629,15.863152,9.752764,8.986261,26.420918,25.222414,28.80036,18.7279,14.02189,11.657283,7.97884,20.659979,25.573763,26.293781,20.354656,11.185205,7.9882097,4.9746723,24.546328,25.973297,24.647,19.489294,8.923443,6.199827,7.501129,20.256346,26.802929,24.401236,19.466759,17.328047,13.476859,11.208001,21.493797,33.02573,19.018614,19.359703,14.379043,14.188002,13.48425,21.200874,26.431292,22.857397,21.184067,17.732664,15.805006,13.99051,22.29728,22.836414,22.403824,19.40409,19.09281,13.306741,11.35247,22.343946,24.85456,24.735937,20.0292,18.48026,14.653343,17.1166,22.970922
6.8516517,6.766479,13.262859,16.542128,9.211343,8.884644,8.497825,8.594286,8.476365,11.912984,12.124902,5.735779,4.3653927,5.3829103,5.430524,10.220436,8.61728,9.661284,9.380788,7.951454,8.260433,8.150236,8.27907,10.174312,4.9339747,5.3916373,4.9785576,9.126907,9.051319,8.423172,19.697302,21.826279,5.26471,16.891294,17.09715,17.00413,17.033567,17.479198,13.825283,4.471016,26.411255,25.850416,16.940815,21.453339,21.255098,21.061733,5.1808386,4.618495,4.852387,4.7329283,4.6889534,5.119046,11.507759,4.862932,4.6792407,4.628926,4.629284,22.373016,15.573766,19.970675,8.301033,8.699452,9.023187,8.983044,18.204369,5.369534,18.338413,15.667711,15.880817,15.584124,15.470887,5.586907,16.911812,17.729792,5.3029666,5.924846,7.794421,8.041983,12.345743,13.046573,18.164942,11.228665,12.16007
39.239605,24.26626,24.14688,18.993084,18.361807,23.74315,35.339226,40.429024,36.608883,21.34601,18.434929,19.041845,24.46583,33.750687,41.136436,25.06697,22.679092,18.009777,17.940777,22.500408,39.475273,38.463932,18.121372,17.877422,17.505333,13.584887,20.097237,38.66399,39.42571,22.659374,22.25479,18.415052,15.715066,24.992758,40.249233,30.59804,22.626192,21.181591,17.403265,13.345904,26.34474,39.450672,34.850636,25.690004,20.67674,17.164864,18.260223,23.081242,35.784996,41.394554,24.053915,19.683098,19.111626,18.862587,29.369787,39.00747,39.248264,24.46131,20.384975,17.842505,19.735966,29.330223,43.141315,33.58534,22.310556,20.482847,18.100466,19.855238,30.11611,42.32552,36.810368,22.554264,19.070393,17.411745,19.212523,23.35695,31.863695,35.41253,23.193724,25.841719,21.46451,23.001272,26.659525
39.367977,23.223701,19.723286,18.704702,18.954447,26.029613,32.093655,40.82132,33.879025,24.385689,22.113943,22.147604,24.389326,35.761578,37.257557,14.657714,24.181236,20.54748,13.219675,23.124958,29.581165,39.73903,14.475158,23.422356,19.124784,13.6439705,21.842567,36.905823,40.99877,18.63574,20.077478,19.974524,13.089021,23.761013,39.736347,38.53233,20.379953,23.720842,19.736698,12.753853,27.44416,35.64555,35.819427,16.484213,17.724789,17.181362,16.729952,25.311415,37.048416,38.290394,25.62434,19.20334,20.313898,20.165022,27.522772,35.616413,36.505215,30.90545,19.770407,20.065443,19.76236,25.913641,35.106983,32.807884,20.368479,22.141642,18.738758,13.827393,29.483385,35.446598,38.18302,18.864998,20.877916,19.416237,13.666336,31.212894,31.169327,32.084457,21.5902,25.328167,22.677505,21.04925,28.289267
7.3321795,7.6885295,7.231484,6.6968584,7.145253,6.9369545,7.1607385,7.1658516,6.941713,6.978269,6.668503,6.908705,7.256794,8.287496,8.208955,8.178544,7.6212945,7.645429,8.1286745,7.975995,8.348258,7.8502846,7.943165,8.021012,7.698839,8.470542,7.869077,8.107848,8.211869,7.921688,7.9600997,7.801122,27.92738,29.283936,29.87694,29.73248,28.525307,21.187862,21.273584,6.211988,6.0125937,5.6346397,5.7187514,4.9215603,5.5624943,4.530547,27.315264,7.950368,5.204973,5.0883474,4.9026346,5.4901066,5.125002,4.8268394,5.028002,4.8431587,4.8171167,4.944971,4.703478,4.5746965,4.4715595,4.9912777,6.242915,6.092597,5.484514,6.271661,5.929261,34.294064,36.72718,35.073296,35.13217,34.024532,35.309395,35.92156,34.79975,30.378166,23.9568,23.661533,23.040058,23.837296,24.429708,21.862177,23.574062
15.104379,14.944442,14.7726,14.8526325,14.778493,14.925508,15.126093,15.045813,15.060047,14.93653,15.819819,15.796574,15.921612,16.113302,15.96826,15.58423,15.770131,15.712676,15.5553055,15.851998,15.961631,15.972547,15.498044,15.70152,15.651739,15.190399,15.768227,16.001625,16.006702,15.505519,15.67496,15.568117,15.421713,15.681265,15.939247,15.872388,15.468631,15.623273,15.667778,15.525907,15.881359,15.9075575,15.959575,15.643585,15.535751,15.672609,15.543282,15.700051,15.96049,15.945675,15.802823,15.513959,15.623614,15.73131,15.982188,16.000614,16.064407,15.919736,15.856829,15.888094,15.911283,15.935452,16.068592,15.895865,15.641722,15.820751,15.758539,15.636083,15.915186,15.920157,15.921631,15.655837,15.727202,15.776449,15.698984,15.304894,14.691565,14.672145,14.462731,14.473734,14.632468,14.206573,14.652146
19.487118,16.846672,11.3969965,10.79294,12.579493,17.587452,17.99594,16.67621,14.427857,15.764813,16.609322,16.529984,18.889864,22.096275,26.322336,12.514203,12.982288,10.868905,9.850909,18.218636,22.692703,26.375757,13.0115595,11.505957,8.006343,6.9487343,15.735578,20.83448,17.175602,11.942815,9.266426,8.73596,7.561408,18.496576,27.262129,25.780241,12.860978,13.16079,10.22279,6.150811,17.758518,19.498983,26.145378,14.545967,11.83598,6.675644,6.614833,17.520733,23.912012,22.957533,14.11206,13.421712,9.670755,12.586016,15.761875,18.83839,14.667549,22.902792,16.939728,16.371132,17.781233,16.856148,27.49408,24.824133,14.654791,14.286519,8.558809,10.776095,18.068403,20.683828,22.695461,11.406009,14.14116,10.10582,8.357131,16.685919,19.365002,18.600878,16.382103,14.4838505,11.418818,12.575681,19.86303
42.305614,34.578995,27.338293,28.838657,29.056194,32.80871,34.34074,35.923595,30.056643,32.519146,30.992527,31.253374,33.46451,35.733906,36.580643,27.845875,28.556696,29.950579,30.020317,31.280592,35.633175,35.53027,27.090132,26.006386,26.683228,28.952517,33.73086,35.02248,32.46839,26.494162,17.689857,28.461248,25.253521,29.812801,34.942837,36.299717,31.254412,24.427437,22.008762,27.050264,31.167109,35.859608,31.607794,28.761826,29.640406,21.126755,23.262356,31.634733,40.72164,34.834305,31.730934,25.66272,28.76943,27.392473,32.471638,35.76415,34.668743,28.860544,25.787123,30.284998,30.576908,32.211746,35.44545,36.505646,26.757715,27.59108,31.135262,26.626253,32.827698,36.33342,35.07986,27.314756,28.464573,22.80058,26.324965,29.703627,33.849705,34.174316,26.407042,24.729795,26.435707,28.860857,32.998356
4.785533,4.5820994,4.8964353,9.334543,9.28646,11.779822,11.923296,11.748812,11.854294,11.984639,5.541417,11.182772,5.256003,5.9467998,5.963769,5.868146,5.9852605,8.761188,8.747344,4.5010843,4.9296427,4.9872575,4.765478,8.837799,7.7379346,9.321567,15.348945,15.614951,15.590789,14.628198,14.998388,17.407764,13.883585,15.159992,15.293088,15.195423,14.67394,14.956683,15.070984,5.189003,10.997856,11.013328,11.008049,11.02888,10.887448,15.8233595,10.49662,8.57967,8.53174,8.550196,8.524635,8.415137,9.332189,14.559472,14.6816845,11.953513,12.013516,26.159475,9.172305,9.121166,9.15674,4.422342,5.086896,4.991821,5.6511335,5.908716,5.8812585,8.60731,10.623508,10.301823,10.182782,10.261152,5.014387,4.473684,7.73775,8.02029,9.263278,9.410834,15.015205,15.569211,15.718387,14.155063,14.9183235
30.48,30.007822,15.636102,16.331732,18.888304,30.894936,37.448624,32.687172,24.494343,28.705456,28.753551,33.395103,33.52971,32.98433,29.539387,21.947338,27.461689,31.303497,25.262972,26.442745,33.71064,32.806927,22.187885,26.394749,25.304054,26.119362,32.292816,32.242313,34.4069,22.101791,25.846588,26.185108,24.689396,32.717705,33.775837,37.729336,22.803947,25.944773,27.292704,22.05926,35.627182,28.312355,31.244604,22.021204,23.902601,23.980835,27.050852,28.332853,32.953636,35.0956,32.850742,30.235441,25.555048,31.127499,28.674025,36.03167,33.650665,33.951054,28.264277,26.690355,31.38464,33.35797,37.09374,29.183016,22.6957,32.89381,22.994205,31.02108,34.934757,33.952534,35.16192,24.589062,30.857843,27.818186,30.34811,33.09552,33.643394,34.49029,24.430185,30.846062,28.33356,29.821533,33.341644
21.176247,21.157963,27.518288,21.251925,21.122324,21.078693,21.105206,21.11503,21.093956,21.103756,21.15229,21.139544,21.152264,21.191614,21.191515,21.2174,21.22508,21.169432,21.20861,21.174381,21.19368,21.177885,21.218159,21.195524,21.205908,21.238056,21.16369,21.222958,21.201866,21.207321,21.199944,21.209963,21.224623,21.200972,21.200392,21.203064,21.205576,21.218481,21.18095,21.244534,21.182215,21.165987,21.162243,21.179735,21.146805,21.148897,19.769152,19.729456,19.714298,19.709564,19.668716,26.576658,21.144058,21.185715,21.13727,21.153358,21.173449,21.105888,21.121017,21.112114,21.080986,21.138725,21.165483,21.17994,21.221252,21.162413,21.176928,21.19034,20.152016,19.83329,19.829617,19.737867,19.73073,19.657337,21.178118,21.23367,21.45588,21.437853,21.32033,21.372242,21.3,21.33887,21.486998
28.573627,24.772173,8.708509,10.057563,14.66421,22.787518,31.638638,32.612606,23.53028,15.593549,11.973823,14.227546,20.847961,32.941956,32.33129,13.622493,11.555024,13.633432,12.570841,26.491705,24.405912,29.69348,13.313738,10.291163,10.138604,10.403241,20.629879,30.172344,32.39775,16.055925,10.113944,9.929586,10.173398,24.962719,23.83515,25.004662,14.779425,10.553925,12.014312,8.092559,27.88589,28.957499,25.42424,12.621705,12.35521,8.929392,8.302585,22.997398,29.02943,31.62078,24.076569,12.789397,10.9385,12.466521,20.695372,26.802698,28.675306,23.811811,12.44572,15.3345175,15.458696,32.102455,32.382496,32.50505,15.356244,12.251215,13.01406,11.911408,23.297375,26.938723,24.986574,13.542228,11.265524,9.89389,11.72765,22.100906,24.36869,24.05083,18.289381,16.672758,16.497417,16.067719,24.596863
38.21237,33.46436,9.536357,16.75842,31.248705,28.62006,29.12273,37.38187,30.589903,23.171392,25.733767,33.873238,28.487797,37.615246,32.00303,22.67121,24.72046,25.350712,29.202187,32.42864,36.472965,35.624676,18.993639,10.117309,17.975742,30.993395,31.68446,38.97515,34.549587,29.366505,15.692985,21.49903,32.760944,29.380646,34.00215,38.113354,18.629833,9.200257,13.263268,27.507025,28.674574,34.07287,28.208122,21.888855,16.96234,10.5388975,30.313719,31.917818,33.42989,32.507763,26.903805,18.541195,23.68044,25.334364,37.035698,28.134708,30.55806,33.246143,26.380766,32.134777,25.647905,32.678993,39.006668,27.304066,30.515629,25.291468,21.376842,30.03323,26.781626,36.8076,32.101578,25.663345,23.651583,24.206625,29.999134,29.213144,33.859417,31.274288,27.907454,28.618351,28.525404,30.341005,32.576286
19.769777,20.75933,9.573269,10.819038,9.965592,20.642359,31.355343,31.344803,23.777126,18.089724,10.517141,21.729237,21.015173,21.133802,28.099241,9.752998,12.3055,9.196794,9.40722,21.48323,26.059462,27.951414,8.400234,8.427061,7.702236,10.988511,22.565256,28.630608,30.844437,11.989013,8.6340475,7.90596,8.4118395,16.449589,24.710146,26.079361,12.468069,9.479357,7.724948,8.701845,22.734299,28.393534,24.386385,9.852043,19.7317,8.584755,12.640042,21.501793,19.096687,27.945438,12.08676,12.449318,9.053148,10.946226,16.563936,22.363993,19.929508,17.989887,11.433293,12.274545,15.943885,24.861067,24.779453,30.933027,8.483182,17.962477,9.642537,12.059655,25.331045,29.771706,30.360212,11.21632,12.123475,11.492325,12.182533,21.25105,26.582203,23.590845,15.506184,17.438726,16.320572,16.996494,22.028248
34.98513,25.22687,17.577457,17.320204,20.726122,30.163353,33.328724,33.205986,27.06593,19.362757,20.592293,27.824617,31.711807,33.487675,35.78168,31.186121,26.472162,21.77644,25.11746,30.446426,27.69692,29.542065,29.48752,22.692272,21.131212,20.483099,27.727339,33.06468,30.499222,27.371027,23.337706,18.75505,22.276953,28.534164,32.194656,31.167152,27.63367,23.549133,20.006937,21.756714,28.417336,30.728064,25.34605,25.823906,21.733309,20.795652,18.69635,28.851276,33.00616,25.859423,27.326536,20.76082,16.42627,21.35489,27.8345,36.577854,34.76014,26.584604,24.5344,22.158579,26.886246,32.50012,29.974314,33.07134,27.268919,23.818089,23.158377,23.675737,32.24163,34.783035,31.446915,25.00062,22.79156,22.871984,22.061665,24.676968,27.325562,28.812525,26.28785,24.219944,21.92787,24.464397,27.228653
33.769466,30.4254,32.600285,32.427486,32.622387,37.285965,37.891685,45.592743,38.263546,36.690952,33.925396,34.975285,39.299973,28.347214,47.23896,39.620636,35.751823,33.370277,34.66738,36.13684,44.40631,43.932514,39.672882,34.47964,28.858406,34.59763,32.345146,42.135,43.704693,35.04584,34.683376,34.216072,33.836227,37.405186,38.12059,44.999043,38.90962,33.755337,32.82274,33.286087,40.876,46.013935,44.13347,34.682117,29.920998,30.254864,31.769257,34.215908,30.478354,41.245995,36.04018,29.142727,35.11965,35.541954,37.524235,42.526356,37.587566,31.82352,33.768555,37.344223,31.48268,39.44427,48.37048,41.930935,37.09567,32.14791,34.015167,37.619774,34.84565,44.488995,40.1077,38.338123,30.764164,28.900146,32.802284,33.134644,36.53013,38.249855,35.195988,34.91796,32.775513,35.19962,33.591686
30.310217,18.11674,12.004702,11.622954,17.19103,19.923018,30.427488,31.733631,17.486647,19.228743,12.345385,14.994267,25.657246,32.901806,31.411661,11.091628,15.823173,18.347391,15.770597,19.140505,31.830734,32.526825,9.595514,16.358255,18.586863,12.65112,20.225319,31.136755,29.35869,11.787471,14.748252,14.291131,11.097889,21.379683,32.800453,32.998863,12.905802,15.0039,13.218571,12.517582,25.810694,36.940697,29.54447,9.46078,16.1697,10.904789,12.778618,23.122967,25.87998,30.353136,20.28005,14.002821,13.211016,13.610441,25.713453,33.486065,29.164017,20.835497,12.160326,17.373184,13.859602,25.012377,30.633453,32.47838,11.197806,14.311038,13.826688,19.12804,22.760565,27.129082,32.21461,10.566865,15.450158,12.604995,13.743544,25.260782,25.168022,24.245941,16.218554,17.997868,17.09531,19.577175,25.149872
36.37501,32.36227,27.618156,25.856253,27.284925,32.50692,42.10191,44.36887,37.670143,36.79377,31.044111,32.317326,40.367794,40.376297,44.046432,30.682674,31.344818,31.096605,27.747839,35.358307,38.825077,44.50979,33.128456,29.71279,25.45452,26.712826,34.42983,44.242336,34.620663,32.458153,28.39086,27.46062,21.918377,31.266562,38.449936,39.65232,34.344513,29.70735,25.041039,24.746225,37.54872,36.321407,41.50725,33.141277,28.416756,28.071321,24.239029,30.740019,42.89897,44.663376,34.098545,26.99831,26.449316,29.355135,32.989735,44.950222,49.122803,39.452515,31.094387,35.62698,32.041977,41.193073,44.619556,38.519176,34.283497,27.966276,25.620308,27.68418,39.08191,38.46918,38.333744,31.013147,27.925817,28.801317,21.69908,33.812984,37.291786,39.793766,32.68871,30.094221,28.985521,28.553453,33.825462
18.311508,18.307013,18.295954,19.618464,18.403152,17.016014,18.261276,18.27509,18.217707,18.272709,24.387453,17.419554,17.441116,17.648294,17.63829,17.789577,17.703918,18.487576,18.558723,18.552576,18.587059,18.549562,17.456553,19.920868,19.837635,18.41048,18.553442,18.611382,18.590666,18.585434,18.535707,18.560982,18.513344,18.547071,18.597155,18.588858,18.585888,18.603779,17.878008,18.472609,18.563066,18.479076,18.457241,18.536425,18.561237,18.821272,17.151453,32.813606,33.788727,33.77934,18.300346,18.4087,20.070312,18.703108,18.30771,18.281015,18.273306,18.220547,18.281689,18.263552,19.509542,17.113462,17.158306,17.194347,18.42678,18.578684,17.297686,17.356401,19.20143,18.876991,19.469477,18.696886,17.610823,17.547794,17.595097,18.90098,19.431293,19.417578,19.173456,19.147743,18.86255,19.20352,19.593784
25.67596,20.801926,18.598179,13.302885,15.668572,15.473791,14.917622,23.924067,25.571892,20.371067,17.62528,15.988338,17.667051,16.009089,18.02606,16.018774,14.659705,20.557352,14.402752,16.019617,17.459538,16.202522,14.6067915,15.686091,13.483305,13.031114,16.53197,17.267275,18.065468,17.569206,13.748463,19.83268,11.498452,20.84892,20.141247,20.902796,16.338213,14.3753805,17.813013,14.872036,17.237455,15.5447235,17.21249,24.178581,15.684066,16.140781,12.992573,17.292055,17.782446,17.63306,23.421333,16.550432,18.541456,14.259136,16.256655,19.871681,15.106849,26.318611,15.073854,16.36528,16.73343,21.6421,22.056953,20.364172,16.783504,17.005407,15.869599,17.00613,15.574158,20.06338,18.568264,14.525096,14.4826565,12.234508,12.746046,21.88825,19.00068,20.119385,16.727917,16.698206,14.203268,16.237576,16.99562
11.462008,11.540199,15.159667,13.574163,14.626831,11.418617,11.430086,11.565186,11.351329,15.883613,10.422522,10.514169,10.362312,11.073917,11.050762,10.94713,19.023325,13.915124,12.97871,13.844095,13.870517,13.842846,14.033339,18.508678,15.33062,16.927242,19.50614,19.712051,19.685478,18.772783,15.927705,13.977427,12.678965,12.921478,12.988,12.895596,12.946861,12.864395,12.757419,10.96526,17.13751,16.934204,16.934095,16.754145,15.258273,17.078133,15.708086,10.594126,10.59539,10.475111,10.454405,9.689523,9.442255,9.573359,9.381527,9.479753,9.480985,9.332751,9.358833,11.063413,17.89375,17.929956,18.064873,17.766054,17.691372,13.843441,13.893493,12.079585,23.855394,23.471819,23.65308,18.894756,17.056477,10.52731,15.405029,15.248605,12.355447,12.31129,12.25809,12.662955,11.91239,11.808595,16.467377
58.107952,52.185146,23.003109,29.220396,46.250523,50.888313,63.978466,61.44594,62.44163,52.791965,50.13449,52.317543,56.37976,67.40057,67.89777,13.109049,49.16705,45.095592,39.748665,56.45699,65.13703,64.98904,17.21896,42.51531,33.19285,39.803577,54.88373,60.070366,66.02805,17.13085,41.257187,34.71509,37.339336,53.389183,61.99506,57.3916,18.97272,34.83643,34.087303,33.740376,58.66701,57.55872,64.00782,16.003048,46.325832,41.042652,45.850445,52.199223,57.832546,61.708622,49.772106,17.474422,33.575687,53.25294,44.997192,66.62769,62.575626,55.119022,44.876637,46.918514,48.96472,53.287655,64.874985,56.540913,15.236776,53.36243,45.251022,48.338253,55.46262,58.747272,65.60657,15.103334,45.60518,34.34,45.850464,52.43618,58.67581,55.27019,31.664675,47.86437,46.30645,47.203873,56.023045
13.427552,13.505761,11.780011,12.112558,12.021927,12.244851,12.231117,12.840298,13.226248,13.115465,13.135449,13.112226,13.372864,13.256565,12.916207,12.406073,12.938018,12.871053,12.408275,13.059101,12.859464,12.907482,12.286565,12.758079,12.737835,11.455962,12.800672,12.959194,12.91394,12.184017,12.637223,12.580758,12.036014,12.571722,12.709824,12.4992485,12.134327,12.462051,12.59354,12.222362,12.785089,12.607015,12.75653,12.38019,12.465041,12.6248455,12.125793,12.581973,12.9922285,12.964112,13.039487,12.467361,12.779842,12.963537,13.317682,13.147917,13.261144,13.302896,13.206368,13.260643,13.3293915,13.139576,13.078806,14.972364,5.94983,5.5495644,5.6040144,5.4604774,5.670192,5.6965737,5.6772943,5.718838,5.548058,5.4185195,5.5816393,5.9009748,6.3400135,6.330916,6.2993627,6.2338524,6.203454,6.23927,6.450517
13.949935,9.53544,10.352061,9.163753,9.522651,11.222336,11.24922,11.245252,11.346749,11.3509655,11.323541,9.303043,9.385447,9.9899025,9.943371,9.932449,9.835438,9.743448,9.893067,9.8854685,16.657772,16.813923,12.620674,12.057949,10.567976,9.684754,9.859006,9.915089,9.976757,9.934,13.05072,14.046538,13.590667,13.806714,14.128415,14.058084,13.606953,11.4746275,13.816403,11.156632,15.649002,15.7456875,15.886898,14.768995,13.695012,13.761157,12.330382,13.901192,14.088587,14.000796,11.3147,11.30413,11.371351,9.711682,13.98885,14.044619,22.183664,14.057109,14.7955065,13.083216,13.899111,14.044838,14.200277,14.015267,13.8879175,11.587724,8.907334,11.668452,16.82311,16.708006,16.67895,14.311222,13.877069,13.939691,13.946359,13.679163,20.17085,20.047035,11.811892,13.032501,12.991381,12.753658,17.685173
16.584799,11.789064,9.243506,4.874666,7.6984377,9.898349,17.130007,17.706045,14.734276,13.545577,11.328838,11.688415,17.926456,18.769365,18.864515,14.495244,11.473219,8.855469,5.948494,24.773941,25.66639,14.219564,13.912659,10.981916,9.111384,7.574679,18.465647,19.301939,17.910727,12.029319,11.817684,7.8951135,6.8836336,11.861874,13.427357,15.2034855,12.705459,9.36425,8.763227,5.7595644,17.553028,20.318148,17.378458,15.681961,11.19607,8.881113,5.022644,14.28042,13.7105875,17.47205,12.857835,7.349093,4.9797025,10.404475,13.018568,14.493832,14.932454,11.405926,11.319994,10.589334,12.974852,14.175506,18.69282,19.598997,14.217879,9.043409,10.107168,6.8239737,17.670855,16.960283,17.920097,15.104678,9.980476,9.560713,6.540507,13.996655,16.087212,16.415825,13.098739,11.966652,10.96399,10.687208,15.97049
51.97611,23.290937,24.063097,24.96347,24.78572,25.42639,25.43734,24.740675,25.92052,25.679728,25.89139,25.72973,26.30129,25.818508,24.966578,23.564816,25.35856,25.336065,23.94473,25.536379,24.983181,25.02925,23.457644,24.979288,24.923412,21.300835,24.954908,25.30662,25.13729,23.257423,24.541548,24.364824,22.275549,24.224432,24.68113,23.970104,22.968744,24.024601,24.390688,22.714466,24.798216,24.212677,24.773668,23.48131,23.709343,24.004873,22.56603,24.221209,25.385141,25.36313,25.6207,24.133192,24.84275,25.461538,26.141207,25.764513,25.906403,26.279034,26.111647,26.263365,26.488068,25.78025,25.375286,24.630207,22.909771,25.453009,24.545698,23.768467,24.88066,24.465763,24.532316,23.57365,24.825066,25.514172,24.133892,20.044716,14.691966,14.582983,13.756541,14.48409,14.435401,13.123532,14.040675
48.517773,49.937088,38.38439,25.653164,39.833122,45.250023,54.99131,50.871387,50.40949,44.228424,44.77451,44.49961,51.653885,53.87691,51.90649,43.154243,32.895992,44.569374,32.861275,47.176365,51.028797,48.705933,41.9487,32.878643,37.04563,35.52508,46.69963,51.23729,51.116264,41.366383,29.461443,41.84791,25.032953,47.036003,51.783356,50.49315,42.757835,24.843124,39.63161,21.239681,47.366817,55.589542,53.595818,42.974815,36.089855,40.592308,40.713043,42.230556,49.752274,56.61251,47.29267,35.73365,27.04598,31.626091,51.400276,57.879356,47.327297,48.911423,46.61625,29.075094,44.49456,49.44098,53.453297,56.457344,41.03197,44.984642,25.925877,36.743603,48.80239,47.150925,50.116158,42.89065,43.830112,38.77172,43.56797,48.123646,49.57812,49.722305,42.841118,45.240013,41.442154,41.61462,45.05327
17.499594,17.346397,28.958683,32.679905,32.41199,32.57805,32.50348,32.59269,32.593452,32.60957,32.891354,32.85327,32.542767,33.65492,33.31659,34.31535,34.370888,34.461487,34.30013,9.398649,9.725132,9.449966,9.875904,9.461912,8.758747,11.412382,8.959574,9.638279,9.698147,9.971836,9.674324,8.728098,9.714674,9.812956,10.226664,10.614817,10.445551,9.924513,9.163393,9.15708,9.887716,8.36235,8.145363,6.648163,7.6315556,5.015747,7.4607487,7.3638134,6.639864,6.6470337,5.439314,6.8727436,6.5319653,6.6748753,6.100277,6.1183434,6.160694,5.966858,6.293741,5.749586,5.866104,6.410305,9.6321335,10.131477,9.006622,8.639849,9.2938175,10.27375,9.502413,9.808964,9.673286,9.0186615,9.262093,8.206596,8.854143,13.144249,22.46704,22.681501,21.196259,21.036789,18.28769,23.474533,23.964636
19.340475,19.309467,21.753616,21.915836,21.749563,21.781393,22.010408,21.90076,21.893106,21.77894,21.915403,17.68908,17.368702,17.873228,17.85721,18.065428,17.930193,18.042078,16.258806,16.13833,16.117788,16.0618,16.38605,15.987369,10.990566,11.882966,11.263468,21.181564,21.220222,20.893135,17.014402,25.8611,17.543163,22.625462,22.851809,22.765312,22.315321,22.66502,22.769693,13.966756,14.233226,13.837689,13.797991,13.637623,23.272303,23.377245,23.100847,23.43087,22.003674,22.055342,21.77226,11.350285,10.853703,10.868485,10.660993,10.484419,10.526013,10.528232,20.244173,20.22664,20.127998,20.233694,20.384157,20.22962,20.75655,17.7653,18.008146,20.275562,14.210999,14.20784,14.173178,14.137607,13.876385,10.789113,11.137821,12.536115,15.065919,15.087872,14.783221,14.3673525,13.982473,15.690608,15.20309
25.099169,18.948694,14.602159,16.170874,14.620663,25.549986,25.313137,25.351744,14.413642,19.200771,18.57342,16.509762,25.912626,25.747528,25.420809,23.125353,20.909378,20.884993,19.492266,28.228527,29.32334,29.362896,27.921587,29.368853,15.642885,23.195238,27.995348,29.46661,29.362637,17.357487,14.84774,14.810087,15.711174,21.792109,29.099306,28.795351,17.56641,14.969909,16.655098,16.639479,28.090626,32.89359,33.247883,14.6421,16.407122,14.39142,14.823632,22.531473,33.725826,33.701588,19.125452,14.594669,16.262426,14.537542,27.604422,27.19574,27.28598,14.370661,19.024576,18.180193,16.5169,27.259916,27.221321,26.834137,23.208479,22.94417,20.933447,19.443905,21.13433,21.127028,21.127455,20.761856,20.862999,16.656551,21.050861,15.903244,17.199938,24.786587,18.621475,16.51673,16.305489,18.323114,20.240677
36.652943,34.35626,27.015108,26.38615,30.994734,31.049736,35.170227,38.258057,34.367374,32.48477,31.213448,32.43505,37.309578,40.909744,36.42717,36.350983,28.67493,29.222895,27.22087,31.768606,41.730686,34.89585,35.12096,29.003492,28.059809,24.792751,32.56848,38.641693,37.457623,30.521292,31.561977,26.191214,25.134695,32.806244,38.498814,36.441494,35.903225,28.670347,28.880507,22.667044,38.07193,37.87572,42.27551,34.711693,26.449924,26.327417,27.537676,35.48907,45.479168,33.206585,36.920788,25.407976,28.96361,32.08806,30.775442,35.41197,32.193096,33.25225,29.683208,27.618456,33.910854,34.438705,40.670963,30.631601,34.84018,31.389538,29.16642,30.067984,36.285114,37.144585,37.996117,30.355934,31.088877,29.97269,25.362549,32.130775,34.198578,36.69131,32.982357,29.984495,29.464703,30.444496,33.722427
